9.673849999999999838e+00,1.104850000000000110e+00
5.515740000000000087e+00,2.075490000000000279e+00
6.694729999999999848e+00,6.278580000000000716e+00
3.201150000000000162e+00,4.946229999999999905e+00
6.621089999999999476e-01,9.390909999999999869e+00
6.550250000000000128e+00,2.131490000000000329e+00
7.689139999999999198e+00,5.323010000000000019e+00
5.151969999999999494e+00,1.848090000000000233e+00
1.314329999999999998e+00,9.321239999999999526e+00
6.285000000000000142e+00,6.474730000000000096e+00
3.645880000000000454e+00,6.909710000000000463e+00
7.292629999999999946e+00,4.061690000000000467e+00
7.537139999999999063e+00,6.893569999999999531e+00
3.255889999999999951e+00,6.792320000000000135e+00
6.946480000000000210e+00,7.716889999999999361e+00
2.278340000000000032e+00,7.123739999999999739e+00
7.752200000000000202e+00,2.906369999999999898e+00
8.214789999999998926e+00,6.126850000000000129e+00
4.008250000000000313e+00,6.650400000000000311e+00
3.254040000000000266e+00,7.618580000000000574e+00
7.776399999999999757e+00,3.287500000000000089e+00
6.774099999999999788e+00,7.511360000000000703e+00
7.679100000000000037e+00,5.838639999999999830e+00
9.146530000000000493e-01,2.560230000000000006e-01
2.258370000000000211e+00,6.537989999999999746e+00
1.709500000000000020e+00,4.464230000000000587e+00
6.874110000000000831e+00,6.995250000000000412e+00
8.834019999999998873e+00,8.395430000000000392e-01
6.652610000000001023e+00,4.231900000000000439e+00
6.103559999999999874e+00,2.300759999999999916e+00
7.070910000000000473e+00,7.384780000000000122e+00
7.017850000000000144e+00,2.475849999999999884e+00
8.175390000000000157e+00,6.459769999999999790e+00
6.274740000000000428e+00,1.856200000000000072e+00
5.991990000000000371e+00,6.598710000000000520e+00
7.681269999999999598e+00,7.033030000000000115e+00
7.651650000000000063e+00,3.999190000000000023e+00
3.338859999999999939e+00,3.384430000000000494e+00
6.539540000000000353e-01,9.526740000000000208e+00
3.385219999999999896e+00,6.926730000000000054e+00
5.748339999999999783e+00,7.804800000000000182e+00
6.880839999999999179e+00,7.365189999999999237e+00
6.805320000000000036e+00,7.698469999999999480e+00
8.456339999999999080e+00,6.353079999999999838e-01
3.385740000000000194e+00,6.040149999999999686e+00
7.255389999999999340e+00,3.103320000000000078e+00
6.849569999999999936e+00,5.080000000000000071e+00
4.948059999999999903e+00,7.869139999999999802e+00
2.412879999999999914e+00,6.669450000000000323e+00
6.414590000000000458e+00,1.960870000000000113e+00
1.992320000000000091e+00,5.791339999999999932e+00
7.031610000000000582e+00,7.798189999999999067e+00
2.613080000000000069e+00,2.758599999999999941e+00
7.445520000000000138e+00,5.751000000000000334e+00
6.216400000000000148e+00,2.165579999999999838e+00
3.455499999999999794e+00,4.361250000000000071e+00
6.568169999999999398e+00,6.989110000000000156e+00
6.941380000000000550e+00,7.475589999999999513e+00
8.478229999999999933e+00,5.128619999999999735e+00
2.750269999999999992e+00,2.658679999999999932e+00
8.938119999999999621e+00,9.599269999999998859e+00
2.521809999999999885e+00,5.784480000000000288e+00
6.850979999999999848e+00,2.992869999999999919e+00
6.222269999999999968e+00,3.613630000000000120e+00
7.704039999999999111e+00,4.456879999999999953e+00
3.019909999999999872e+00,2.373969999999999914e+00
3.785390000000000033e+00,7.721319999999999517e+00
6.230129999999999946e+00,2.567579999999999973e+00
5.289080000000000226e+00,2.501809999999999867e+00
4.010340000000000238e+00,6.287200000000000344e+00
7.035489999999999355e+00,3.507190000000000030e+00
7.376089999999999591e+00,3.845469999999999722e+00
6.560929999999999929e+00,7.355160000000000586e+00
2.286090000000000177e+00,5.675099999999999589e+00
4.156270000000000131e+00,3.508049999999999891e+00
7.547060000000000990e+00,3.106459999999999777e+00
9.336730000000001084e+00,9.290710000000000690e+00
8.445550000000000779e+00,5.034150000000000347e+00
2.958459999999999646e+00,3.874930000000000430e+00
3.164179999999999993e+00,6.665130000000000443e+00
7.777149999999999785e+00,3.771349999999999980e+00
6.589620000000000033e+00,2.854670000000000041e+00
5.685659999999999492e+00,3.272710000000000008e+00
4.813280000000000669e+00,8.221960000000001045e+00
6.674430000000000085e+00,7.429429999999999978e+00
7.870120000000000005e+00,4.437590000000000146e+00
7.827360000000000539e+00,5.543130000000000557e+00
3.256759999999999877e+00,2.394890000000000185e+00
9.918639999999999901e+00,4.463829999999999742e-01
7.219260000000000232e+00,7.408610000000000362e+00
5.267109999999999737e+00,2.700209999999999777e+00
4.337709999999999511e+00,8.085519999999998930e+00
3.824899999999999967e+00,6.757049999999999557e+00
5.174090000000000522e+00,4.830980000000000274e+00
3.612030000000000296e+00,6.062540000000000262e+00
3.568630000000000191e+00,3.729930000000000412e+00
9.272569999999999979e+00,9.111560000000000770e+00
3.416740000000000332e+00,4.118290000000000006e+00
7.341569999999999929e+00,4.378639999999999866e+00
8.023460000000000036e+00,6.077459999999999418e+00
5.252550000000000274e+00,5.226239999999999775e+00
7.213130000000000486e+00,5.265270000000000117e+00
5.490050000000000097e+00,6.722900000000000098e+00
9.152130000000000543e-01,5.190329999999999666e-01
6.782119999999999926e+00,7.532769999999999300e+00
6.805119999999999614e+00,4.655630000000000379e+00
3.307419999999999582e+00,5.784469999999999779e+00
4.795099999999999696e+00,6.988970000000000127e+00
7.279420000000000002e+00,5.225730000000000430e+00
1.071389999999999981e-01,9.148680000000000589e+00
6.260699999999999932e+00,2.329849999999999977e+00
7.518799999999999928e-01,1.711029999999999829e+00
1.019029999999999880e+00,9.591900000000000759e+00
4.470320000000000071e+00,2.316929999999999712e+00
5.059109999999999552e+00,1.835790000000000255e+00
4.857960000000000278e+00,7.406160000000000743e+00
7.553749999999999964e+00,5.383930000000000327e+00
6.403190000000000381e+00,4.090860000000000163e+00
5.730399999999999938e-01,9.031019999999999825e+00
2.899090000000000167e+00,6.438119999999999621e+00
7.406900000000000261e+00,5.518099999999999561e+00
7.469839999999999813e-01,9.225949999999999207e+00
1.253710000000000102e+00,8.075740000000000141e-01
4.789299999999999891e+00,7.869799999999999685e+00
6.005370000000000097e+00,2.342309999999999892e+00
7.435939999999999550e+00,5.327899999999999636e+00
6.655170000000000030e+00,4.287969999999999615e+00
5.448459999999999859e+00,6.964960000000000484e+00
7.366189999999999571e+00,3.256240000000000023e+00
7.119720000000000049e+00,5.437750000000000306e+00
6.970060000000000144e+00,6.493450000000000166e+00
2.604719999999999924e+00,4.674439999999999706e+00
3.765740000000000087e+00,2.920809999999999906e+00
1.166419999999999957e-01,8.938450000000000006e-01
2.837250000000000050e+00,3.814280000000000115e+00
2.983159999999999812e+00,7.228500000000000369e+00
1.702490000000000059e+00,5.222019999999999662e+00
6.704060000000001018e+00,4.801390000000000491e+00
1.838579999999999881e+00,5.351759999999999629e+00
5.269980000000000331e+00,2.381209999999999827e+00
8.281579999999999941e+00,5.134180000000000632e+00
6.534189999999999721e+00,7.593539999999999068e+00
7.533999999999999808e+00,3.921699999999999964e+00
7.290769999999999307e+00,7.327910000000000146e+00
8.781620000000000203e+00,9.228979999999999961e+00
4.936110000000000220e+00,5.359239999999999782e+00
8.294489999999999696e+00,4.119320000000000093e+00
7.463400000000000034e+00,2.907020000000000159e+00
5.560340000000000060e+00,6.841350000000000264e+00
4.294789999999999885e+00,7.414969999999999395e+00
4.960639999999999716e+00,8.157560000000000144e+00
6.016169999999999796e+00,2.606700000000000017e+00
3.024599999999999955e+00,6.901489999999999014e+00
7.157089999999999286e+00,7.012210000000000498e+00
7.647339999999999804e+00,4.944040000000000212e+00
2.442740000000000133e+00,3.282159999999999744e+00
6.170160000000000089e+00,7.292619999999999436e+00
2.423990000000000311e+00,3.148429999999999840e+00
7.383960000000000967e+00,6.517199999999999882e+00
5.901900000000000368e+00,7.646889999999999077e+00
8.165519999999999001e+00,3.341069999999999762e+00
3.027070000000000149e+00,6.640589999999999549e+00
4.580340000000000522e+00,2.542490000000000361e+00
6.745060000000000500e+00,7.086610000000000298e+00
4.457469999999999821e+00,7.565949999999999953e+00
6.086289999999999978e+00,6.881989999999999164e+00
9.752299999999999969e+00,5.053729999999999611e-01
5.345750000000000224e-01,9.939719999999999445e+00
6.848779999999999868e-01,1.651020000000000154e+00
8.386760000000000659e+00,5.468950000000000422e+00
7.618180000000000618e+00,6.651150000000000340e+00
3.508140000000000036e+00,5.851560000000000095e+00
7.074329999999999785e-01,1.379190000000000138e-01
5.275230000000000530e+00,4.868850000000000122e+00
3.248329999999999718e+00,4.189619999999999678e+00
1.315770000000000106e+00,9.687469999999999359e+00
4.672180000000000000e+00,2.439159999999999773e+00
7.154989999999999739e+00,5.247539999999999871e+00
9.150420000000000442e+00,9.196580000000000865e+00
5.399090000000000167e+00,6.892319999999999780e+00
4.926169999999999938e+00,7.894120000000000026e+00
4.801530000000000520e+00,5.178469999999999906e+00
6.525389999999999802e+00,2.939189999999999969e+00
3.148569999999999869e+00,7.260519999999999641e+00
8.276939999999999742e+00,3.446730000000000071e+00
4.059459999999999624e+00,2.782140000000000057e+00
4.473869999999999791e+00,3.429349999999999898e+00
9.116500000000000270e+00,9.406380000000000408e+00
5.653439999999999799e+00,8.228160000000000807e+00
7.213839999999999364e+00,4.344269999999999854e+00
5.095049999999999635e+00,4.632950000000000124e+00
1.168979999999999908e+00,1.881649999999999989e-01
4.715740000000000265e+00,7.188670000000000115e+00
7.040710000000000690e+00,3.201090000000000213e+00
7.217360000000000220e+00,4.161119999999999486e+00
7.441189999999999749e+00,5.428370000000000140e+00
3.496010000000000062e+00,7.708999999999999631e+00
7.336400000000000254e+00,2.764450000000000074e+00
7.908839999999999648e+00,5.824510000000000076e+00
3.486110000000000042e+00,3.981280000000000374e+00
9.415850000000000719e+00,7.944440000000000390e-01
2.587279999999999802e+00,2.848019999999999996e+00
7.887810000000000876e+00,5.566720000000000113e+00
3.640269999999999673e+00,3.250869999999999926e+00
2.961929999999999730e+00,4.482040000000000468e+00
8.089669999999999916e+00,4.599899999999999878e+00
4.374039999999999928e+00,2.380590000000000206e+00
4.757529999999999815e-01,9.867119999999999891e+00
5.930069999999999730e+00,2.227069999999999883e+00
4.502799999999999692e+00,8.172130000000001004e+00
7.400810000000000777e+00,6.872189999999999799e+00
3.439309999999999867e+00,2.771700000000000053e+00
1.462609999999999966e+00,9.271019999999999817e-01
7.077549999999999564e+00,2.963140000000000107e+00
4.983690000000000175e+00,2.461390000000000189e+00
7.701889999999999681e+00,5.012710000000000221e+00
6.855839999999999712e+00,6.410289999999999822e+00
3.073059999999999903e+00,7.040379999999999860e+00
4.338759999999999839e-02,9.186790000000000234e+00
3.691600000000000215e+00,2.661189999999999944e+00
5.156830000000000247e+00,4.905350000000000321e+00
7.586630000000000429e+00,5.611349999999999838e+00
9.406460000000000932e+00,8.729519999999999058e+00
3.003169999999999895e+00,3.493440000000000101e+00
7.007110000000000838e+00,7.265299999999999869e+00
4.115829999999999878e+00,2.395900000000000141e+00
6.839900000000000091e+00,6.431669999999999554e+00
7.875600000000000378e+00,2.971370000000000289e+00
1.066589999999999927e+00,3.598029999999999839e-01
3.589840000000000142e+00,8.333489999999999398e+00
3.321609999999999729e+00,4.767009999999999970e+00
6.678130000000000344e+00,6.758899999999999686e+00
9.845029999999999504e+00,9.266560000000000130e+00
1.396879999999999900e+00,6.079879999999999729e-01
3.282319999999999904e+00,3.653000000000000025e+00
7.209670000000000023e+00,3.125929999999999875e+00
3.725459999999999994e+00,3.988939999999999930e+00
6.956800000000000317e+00,2.564370000000000260e+00
4.040890000000000093e+00,6.843060000000000365e+00
7.227149999999999963e+00,4.492930000000000312e+00
4.103809999999999958e-01,2.498519999999999908e-01
6.000180000000000291e+00,7.809039999999999537e+00
2.420529999999999848e+00,3.613190000000000346e+00
3.675690000000000346e+00,3.189449999999999896e+00
3.166090000000000071e+00,2.778659999999999908e+00
5.754380000000000273e+00,7.451319999999999943e+00
5.647419999999999440e+00,2.283079999999999998e+00
7.356339999999999435e+00,6.872180000000000177e+00
6.108119999999999550e+00,2.756740000000000190e+00
2.731729999999999769e+00,4.122550000000000381e+00
1.096179999999999932e+00,9.573310000000001097e+00
7.199139999999998984e+00,4.975069999999999659e+00
2.730490000000000084e+00,2.903229999999999755e+00
7.163719999999999644e+00,5.042769999999999975e+00
8.051410000000000622e+00,4.413790000000000546e+00
2.191029999999999922e-01,8.498939999999999273e+00
8.065719999999998890e+00,6.945469999999999366e+00
5.368479999999999919e+00,1.930159999999999876e+00
6.800510000000000943e+00,6.776219999999999466e+00
5.055039999999999978e+00,2.197970000000000201e+00
4.432680000000000398e+00,7.058310000000000528e+00
9.856760000000001298e+00,4.925120000000000053e-01
8.010339999999999350e+00,5.688680000000000625e+00
4.543660000000000032e+00,5.339760000000000062e+00
9.717340000000000089e+00,8.646119999999999806e+00
6.517559999999999576e+00,4.238879999999999981e+00
5.180259999999999643e+00,4.944860000000000255e+00
6.115580000000000460e+00,6.288219999999999921e+00
3.041120000000000267e+00,6.005560000000000009e+00
6.457780000000000520e+00,3.242559999999999665e+00
4.749740000000000073e+00,3.256310000000000038e+00
5.989099999999999646e+00,5.952210000000000001e+00
2.888360000000000039e+00,4.493640000000000079e+00
6.633969999999999700e+00,7.128689999999999749e+00
2.582279999999999909e+00,6.157080000000000553e+00
6.996649999999999814e+00,6.690919999999999312e+00
6.405790000000000539e+00,3.045430000000000081e+00
2.945250000000000146e+00,7.480419999999999625e+00
9.317389999999999839e-01,9.785090000000000288e+00
9.219469999999999388e+00,8.715910000000000935e+00
6.426599999999999646e+00,3.726630000000000109e+00
3.753680000000000128e+00,7.474980000000000402e+00
1.129250000000000087e+00,9.916470000000000340e+00
2.229870000000000019e+00,5.750960000000000072e+00
7.788949999999999818e+00,5.417959999999999887e+00
5.591890000000000249e+00,2.237759999999999749e+00
7.938979999999999926e+00,6.258539999999999992e+00
6.010139999999999816e+00,2.985269999999999868e+00
6.117939999999999934e+00,8.129910000000000636e+00
9.117259999999999920e+00,1.127529999999999921e+00
1.607609999999999983e+00,5.039559999999999818e+00
9.087069999999998871e+00,9.311150000000000260e-01
7.490789999999999615e+00,5.598269999999999413e+00
7.043909999999999894e-01,8.676869999999999195e+00
7.902939999999999188e+00,5.605800000000000338e+00
3.231390000000000207e+00,4.723069999999999879e+00
5.969869999999999344e+00,2.494940000000000158e+00
7.851420000000000066e+00,5.726329999999999920e+00
7.674189999999999401e+00,2.953590000000000160e+00
6.490859999999999630e+00,6.778179999999999872e+00
3.277940000000000076e+00,6.989669999999999384e+00
5.392509999999999692e+00,2.760089999999999932e+00
3.236839999999999939e+00,3.730690000000000062e+00
3.679190000000000182e+00,3.124209999999999710e+00
4.910359999999999836e+00,1.796690000000000120e+00
7.450880000000000614e+00,7.026780000000000470e+00
6.209540000000000504e+00,5.833549999999999791e+00
3.564519999999999911e+00,7.565199999999999925e+00
4.281930000000000014e+00,7.548460000000000392e+00
6.552890000000000548e+00,5.128080000000000638e+00
6.457290000000000418e+00,2.099920000000000009e+00
8.177799999999999514e+00,4.919169999999999376e+00
9.854169999999999874e+00,1.135750000000000037e+00
5.263279999999999959e+00,7.591819999999999347e+00
5.601930000000000298e+00,7.300160000000000871e+00
9.568660000000001276e+00,9.075510000000001298e+00
7.889300000000000423e+00,3.657519999999999882e+00
5.618220000000000436e-01,1.005620000000000180e+00
4.021569999999999645e+00,2.051829999999999821e+00
4.834819999999999673e+00,7.105439999999999756e+00
9.691449999999999676e+00,9.339130000000000820e+00
5.842309999999999448e+00,2.254229999999999734e+00
3.000210000000000043e+00,7.094930000000000625e+00
5.227809999999999846e+00,2.174790000000000223e+00
1.181650000000000089e+00,9.030640000000000001e+00
4.731530000000000236e+00,4.679520000000000124e+00
5.777229999999999865e-01,9.243009999999999948e+00
5.090580000000000105e+00,6.509050000000000225e+00
8.400420000000000442e+00,5.331050000000000288e+00
7.731610000000000760e+00,5.386779999999999902e+00
2.539950000000000152e+00,5.043800000000000061e+00
6.027250000000000441e+00,1.642220000000000013e+00
4.752600000000000158e+00,2.736340000000000217e+00
6.288400000000000212e+00,6.888089999999999158e+00
7.214730000000000310e+00,3.495000000000000107e+00
6.313169999999999504e+00,6.439259999999999984e+00
2.750300000000000189e+00,4.104870000000000019e+00
3.310659999999999936e+00,6.660239999999999050e+00
2.873290000000000344e+00,6.252410000000000245e+00
6.589010000000000922e+00,2.427669999999999995e+00
9.215439999999999188e+00,9.144339999999999691e+00
4.162370000000000125e+00,7.030189999999999273e+00
7.395289999999999253e+00,5.013690000000000424e+00
6.692930000000000490e+00,5.722369999999999735e+00
3.259329999999999838e+00,7.675600000000000200e+00
4.974630000000000329e+00,7.589349999999999596e+00
7.464859999999999829e-01,8.791750000000000398e+00
7.431569999999999787e+00,6.532690000000000552e+00
7.055639999999999468e+00,2.699800000000000200e+00
2.184400000000000119e+00,7.001230000000000508e+00
4.353690000000000060e-01,9.247370000000000090e+00
7.189750000000000085e+00,2.813009999999999788e+00
7.649099999999999788e+00,2.745550000000000157e+00
4.964369999999999727e+00,2.572109999999999896e+00
1.709330000000000016e+00,5.476259999999999906e+00
5.709690000000000154e+00,2.723250000000000171e+00
9.019439999999999680e-01,9.749830000000001107e+00
3.554269999999999818e+00,6.373120000000000118e+00
9.521119999999999806e+00,7.706509999999999749e-01
3.665090000000000181e+00,3.495540000000000092e+00
4.961240000000000094e+00,5.376260000000000261e+00
2.221330000000000027e+00,6.943139999999999645e+00
5.841509999999999536e+00,7.204589999999999606e+00
4.270540000000000447e+00,2.416779999999999706e+00
6.362099999999999866e+00,3.126279999999999948e+00
9.229480000000000572e+00,8.727050000000000196e+00
2.117890000000000050e+00,3.343300000000000161e+00
4.739409999999999457e+00,7.199110000000001008e+00
3.804640000000000022e+00,3.738290000000000113e+00
3.414940000000000087e+00,5.059560000000000279e+00
1.029220000000000024e+00,8.156079999999999997e-01
4.602040000000000575e+00,2.796629999999999949e+00
4.522850000000000037e+00,3.308659999999999712e+00
3.057819999999999983e+00,3.286759999999999682e+00
6.288459999999999717e+00,7.956150000000000055e+00
3.091609999999999747e+00,3.150220000000000020e+00
9.717879999999999852e-01,9.850749999999999673e+00
5.819770000000000110e+00,7.313339999999999286e+00
9.104359999999999786e+00,9.419610000000000483e+00
3.381639999999999979e+00,2.933419999999999916e+00
7.650339999999999030e+00,7.060019999999999740e+00
5.195930000000000604e+00,4.960919999999999774e+00
2.676490000000000258e+00,4.140519999999999534e+00
7.389300000000000423e+00,4.049719999999999764e+00
6.719139999999999446e+00,5.772090000000000387e+00
2.604990000000000361e+00,5.014009999999999856e+00
9.609840000000000160e+00,9.538560000000000372e+00
7.832969999999999544e+00,2.814080000000000137e+00
5.817740000000000578e+00,2.511130000000000084e+00
7.953530000000000655e+00,5.329430000000000334e+00
7.651040000000000063e-01,3.490269999999999762e-01
8.935760000000000147e+00,8.589089999999998781e+00
4.729919999999999902e+00,2.363129999999999953e+00
7.041719999999999757e+00,5.133589999999999876e+00
4.257550000000000168e+00,8.262139999999998707e+00
2.682560000000000056e+00,6.461000000000000298e+00
4.826230000000000686e+00,5.253239999999999910e+00
8.145080000000000098e+00,4.022310000000000052e+00
6.636219999999999786e+00,2.352570000000000050e+00
2.024950000000000028e+00,5.757259999999999600e+00
3.166420000000000012e+00,2.281519999999999992e+00
8.822280000000001010e+00,5.831749999999999989e-01
7.210899999999999643e+00,6.333069999999999311e+00
6.840169999999999639e+00,6.962219999999999409e+00
2.948100000000000165e+00,4.332240000000000535e+00
7.527400000000000091e+00,4.072289999999999743e+00
1.457509999999999917e-01,6.238390000000000324e-01
3.649269999999999570e+00,2.900689999999999991e+00
6.982669999999999710e+00,4.487669999999999604e+00
8.327060000000001239e+00,5.010019999999999918e+00
5.572830000000000616e+00,8.211999999999999744e+00
5.693380000000000329e+00,2.277009999999999756e+00
7.534180000000000099e+00,6.254859999999999864e+00
4.839640000000000053e-01,8.728529999999999900e-01
3.859880000000000422e+00,6.883919999999999817e+00
5.605280000000000484e+00,7.251380000000000159e+00
3.743940000000000268e+00,3.361330000000000151e+00
5.448819999999999553e+00,2.299209999999999976e+00
5.381319999999999659e+00,6.735060000000000713e+00
3.495679999999999898e-01,9.423280000000000101e+00
7.681049999999999933e+00,6.456150000000000055e+00
6.486390000000000100e+00,1.909629999999999939e+00
5.410480000000000622e+00,7.230100000000000193e+00
5.068980000000000707e+00,7.680830000000000268e+00
3.308940000000000214e-01,9.485920000000000130e+00
3.918409999999999727e+00,6.781530000000000058e+00
6.108480000000000132e+00,3.528569999999999762e+00
1.090659999999999963e+00,8.865310000000000912e+00
2.673329999999999984e+00,6.729010000000000602e+00
3.121010000000000062e+00,7.059899999999999842e+00
7.431300000000000239e+00,4.767990000000000173e+00
5.397109999999999630e+00,6.574789999999999246e+00
4.907090000000000174e+00,7.369039999999999146e+00
3.096379999999999910e+00,4.526990000000000514e+00
6.579950000000000188e+00,6.185419999999999696e+00
4.940750000000000419e+00,1.812149999999999928e+00
8.290229999999999544e-01,8.723360000000001335e+00
9.807579999999999742e+00,9.457489999999999952e+00
3.776719999999999633e+00,2.601100000000000190e+00
3.483849999999999891e+00,2.153009999999999646e+00
9.126839999999999620e+00,9.654619999999999536e+00
5.100360000000000227e+00,2.626619999999999955e+00
5.146799999999999820e+00,3.057690000000000019e+00
3.980969999999999676e+00,3.688550000000000217e+00
6.606300000000000061e+00,6.686700000000000088e+00
5.645500000000000185e+00,1.706409999999999760e+00
2.733369999999999855e+00,7.436410000000000409e+00
6.972469999999999501e+00,3.267799999999999816e+00
9.454470000000000596e+00,1.029220000000000024e+00
6.947820000000000107e+00,3.842849999999999877e+00
7.692350000000000243e+00,4.317249999999999588e+00
6.457900000000000418e+00,2.696130000000000138e+00
6.906360000000000277e+00,7.155839999999999534e+00
3.621939999999999937e+00,3.272690000000000321e+00
7.209880000000000067e+00,3.762799999999999923e+00
6.808499999999999552e-01,1.732829999999999870e+00
5.388259999999999827e+00,8.007389999999999119e+00
3.891469999999999541e+00,7.733260000000000467e+00
6.535190000000000055e+00,4.760250000000000092e+00
7.570889999999999453e+00,3.484809999999999963e+00
6.624830000000000219e+00,3.773759999999999781e+00
1.922119999999999940e-01,1.220280000000000031e+00
4.384239999999999804e-01,9.941189999999998861e+00
5.078599999999999781e+00,7.658669999999999867e+00
6.577589999999999826e-01,2.414229999999999987e-01
6.413219999999999921e+00,3.369740000000000180e+00
5.552340000000000053e+00,7.251330000000000275e+00
3.035220000000000251e+00,2.662650000000000183e+00
7.540939999999999088e+00,4.265010000000000190e+00
9.730039999999998912e+00,9.041030000000001010e+00
5.165540000000000020e+00,2.076240000000000308e+00
2.702199999999999935e+00,5.252390000000000114e+00
3.446590000000000042e+00,3.568019999999999747e+00
5.675590000000000579e+00,2.246669999999999945e+00
2.846640000000000281e+00,2.700740000000000141e+00
1.106710000000000083e+00,9.060670000000000002e+00
7.456680000000000419e+00,3.060880000000000045e+00
3.111800000000000122e+00,7.527510000000000367e+00
5.112910000000000288e+00,7.733630000000000670e+00
9.893119999999999692e+00,9.410579999999999501e-01
8.097480000000000899e+00,5.936630000000000074e+00
2.533840000000000092e+00,5.208239999999999981e+00
3.245859999999999967e+00,2.348729999999999762e+00
5.886549999999999727e+00,7.795550000000000423e+00
5.826850000000000307e+00,2.875220000000000109e+00
5.026180000000000092e+00,7.134069999999999467e+00
2.425720000000000098e+00,3.883939999999999948e+00
7.012160000000000615e+00,5.861200000000000188e+00
4.570109999999999673e+00,1.954190000000000094e+00
6.522869999999999280e+00,6.802419999999999689e+00
2.492040000000000255e+00,3.582549999999999901e+00
8.718719999999999359e+00,9.760400000000000631e+00
2.587250000000000050e+00,5.736959999999999837e+00
7.176889999999999326e+00,3.536530000000000395e+00
5.409200000000000230e+00,7.279719999999999303e+00
5.180390000000000050e+00,2.626520000000000188e+00
5.282630000000000159e+00,7.321049999999999613e+00
4.403480000000000061e+00,2.720899999999999874e+00
